4545469030156206114,343,55,55
9.67573e-21,-3.54935e-20,5.53394e-20,-6.76047e-20,6.33296e-20,9.35084e-20,3.54601e-20,-4.06074e-20,-5.00612e-19,2.07391e-19,-4.06640e-19,5.27950e-20,7.95606e-20,2.43146e-19,-2.44592e-19,2.54673e-19,1.28996e-19,1.33821e-19,-5.79877e-19,-8.61583e-19,-1.89158e-19,-2.97987e-19,-5.39152e-19,9.23212e-20,-1.87363e-19,-6.75304e-19,-5.31559e-20,4.78293e-19,3.21350e-19,-4.38951e-19,-6.45420e-19,-4.38836e-21,-1.06725e-18,-4.75424e-19,1.27076e-18,-4.80775e-19,-1.07250e-18,2.00301e-18,-3.92394e-19,1.26045e-18,1.85046e-18,8.75662e-19,8.33103e-20,-3.99790e-19,2.31023e-18,1.45447e-18,1.05995e-18,-3.17640e-20,-2.16696e-18,3.55160e-18,4.16073e-18,4.67054e-19,2.66720e-18,-7.05009e-19,1.75872e-18
8.99331e-21,-3.40937e-20,5.99461e-20,-6.54126e-20,9.61133e-20,9.74989e-20,-2.50403e-20,-4.73763e-20,-4.75430e-19,5.72059e-20,-2.86134e-19,2.30773e-19,5.60102e-20,3.56968e-19,3.39718e-20,1.31222e-19,-9.33037e-20,3.60211e-19,-7.84821e-20,-6.31588e-19,2.51000e-19,-8.68519e-20,-3.46075e-19,5.48723e-19,-1.84336e-19,2.35071e-19,-3.83817e-19,-6.49396e-19,-6.60323e-20,7.33213e-20,8.14345e-20,-3.20288e-20,-1.51565e-18,-1.82296e-20,1.10412e-18,-7.91679e-19,-7.08202e-20,1.28611e-18,-1.04877e-19,-8.20961e-19,7.45822e-19,-9.41244e-19,8.50215e-19,-1.11779e-18,1.90207e-18,9.91596e-19,8.73333e-19,2.19987e-18,-1.14688e-18,-2.63941e-18,4.16372e-18,5.57627e-19,-2.37210e-18,-1.39449e-18,-9.70459e-19
8.51427e-21,-3.66291e-20,6.27900e-20,-7.47418e-20,9.37069e-20,1.42548e-19,-1.57807e-19,7.85115e-20,-4.52517e-19,1.24499e-19,-2.56755e-19,-1.15097e-19,3.62533e-19,2.94162e-19,5.19506e-19,-5.95241e-21,-5.15627e-20,1.93152e-19,1.57731e-19,-5.91152e-20,3.60845e-19,-3.25749e-20,-1.78240e-19,5.13224e-19,-1.15084e-19,8.05316e-19,-5.30287e-19,-1.14993e-18,-5.08454e-20,5.13887e-19,1.60807e-19,5.21540e-20,-1.35394e-18,4.38498e-19,3.28548e-19,-8.27129e-19,7.41371e-19,1.85867e-19,-1.52578e-20,-1.19021e-18,-4.46991e-19,-1.58164e-18,3.65462e-19,-9.85956e-19,-3.90873e-19,-6.70936e-19,-2.17326e-19,1.48694e-18,9.37599e-19,-4.24449e-18,-2.35170e-18,-2.40950e-19,-2.87497e-18,2.91929e-19,-1.86410e-18
8.46728e-21,-3.72032e-20,6.01082e-20,-7.31297e-20,7.02795e-20,1.58464e-19,-1.62610e-19,1.45828e-19,-4.35896e-19,2.16245e-19,-3.06297e-19,-3.11582e-19,3.77048e-19,1.13256e-19,3.17750e-19,8.49748e-20,9.17599e-20,1.73926e-20,-8.07404e-20,-2.25411e-20,6.64734e-20,-1.53838e-19,-8.05842e-20,1.44215e-20,-3.02758e-20,6.95645e-19,-4.87169e-19,-8.19515e-19,-9.36593e-20,6.60059e-19,8.32911e-20,-4.59964e-20,-7.56595e-19,6.04386e-19,-3.31722e-19,-8.61325e-19,7.78775e-19,-5.85970e-19,-4.71275e-19,2.31881e-19,-9.57703e-19,-9.68957e-19,-7.23564e-19,-1.00203e-19,-1.92878e-18,-1.37519e-18,-1.17146e-18,-6.36843e-19,1.67871e-18,5.01183e-19,-4.90161e-18,-5.25141e-19,1.48035e-18,1.37562e-18,3.00898e-19
8.72991e-21,-3.43662e-20,5.38142e-20,-5.66036e-20,6.60799e-20,1.39581e-19,-2.72889e-20,9.35616e-20,-4.48400e-19,8.04076e-20,-2.14701e-19,1.46137e-19,-1.25877e-19,6.75231e-20,-4.17114e-19,1.70430e-19,1.83319e-19,6.06439e-20,-3.52308e-19,-5.26560e-19,-2.07394e-19,-1.63941e-19,1.57161e-19,-4.77719e-19,-8.81711e-20,1.68297e-19,-2.20709e-19,-1.05881e-19,-2.51257e-19,3.47600e-19,1.26648e-19,-6.51643e-20,1.25520e-19,3.60804e-19,-6.57062e-19,-7.10829e-19,2.42490e-21,-9.14419e-19,-9.87484e-19,1.86912e-18,-7.85132e-19,-1.50221e-19,-1.28322e-18,7.28348e-19,-1.34145e-18,-1.29791e-19,-8.76255e-19,-1.72897e-18,5.70186e-19,4.28593e-18,2.52896e-19,1.09290e-19,3.47837e-18,1.94103e-19,2.03925e-18
9.00394e-21,-3.31188e-20,4.84596e-20,-4.72686e-20,7.86255e-20,1.35790e-19,5.23990e-20,5.68381e-20,-4.89599e-19,-1.57572e-19,2.08521e-20,7.09667e-19,-5.36989e-19,2.03502e-19,-6.92617e-19,-5.10999e-21,2.57060e-19,1.05005e-19,-2.55019e-19,-7.39390e-19,-2.19227e-19,7.42637e-20,5.13483e-19,-5.86390e-19,-2.39897e-19,-2.87425e-19,2.71725e-19,4.16523e-19,-3.47569e-19,-3.42534e-19,1.77521e-19,1.95565e-19,9.45846e-19,6.11734e-20,-7.61866e-19,-2.30187e-19,-1.06976e-18,-9.47502e-19,-9.94553e-19,2.02021e-18,-3.26710e-19,3.91232e-20,-6.28546e-19,7.60821e-19,5.64037e-19,1.42869e-18,5.16466e-19,-8.97195e-19,-1.27186e-18,1.52751e-18,5.32387e-18,6.02818e-19,-2.27338e-19,-1.35267e-18,5.51146e-19
9.17677e-21,-3.65372e-20,4.83357e-20,-6.07365e-20,7.43853e-20,1.66268e-19,-7.50920e-20,1.51340e-19,-5.21654e-19,-1.03242e-19,8.47649e-20,3.97097e-19,-1.78285e-19,2.13077e-19,-3.83255e-21,-2.73815e-19,3.79242e-19,-9.42531e-20,6.45176e-20,-1.40352e-19,-1.70167e-19,3.44063e-19,6.24523e-19,-3.58495e-19,-2.13962e-19,-4.17677e-19,8.05224e-19,4.79426e-19,-3.70446e-19,-9.23303e-19,8.88224e-20,4.31278e-19,1.26871e-18,1.37540e-19,-6.20942e-19,3.57940e-19,-1.64154e-18,-6.47503e-19,-5.15291e-19,3.52648e-19,9.62728e-20,-3.45639e-19,8.02032e-19,4.32278e-20,1.92783e-18,9.93640e-19,1.38784e-18,9.02429e-19,-2.01656e-18,-3.85472e-18,2.44290e-18,1.17773e-19,-3.96691e-18,-7.99527e-19,-2.04229e-18
9.37796e-21,-4.03379e-20,5.45027e-20,-7.99444e-20,4.79698e-20,1.80338e-19,-2.85339e-19,2.62707e-19,-5.10309e-19,3.22173e-19,-2.13180e-19,-7.08049e-19,6.65614e-19,-9.02530e-20,9.17063e-19,-2.53495e-19,4.36087e-19,-3.46909e-19,1.44353e-19,6.17877e-19,-2.73783e-19,3.50399e-19,2.71626e-19,-1.26658e-19,5.50368e-20,-2.72537e-19,9.93620e-19,2.21960e-19,-4.00263e-19,-8.21339e-19,-9.07436e-20,1.94755e-19,9.24735e-19,5.48921e-19,-2.40528e-19,6.12641e-19,-1.18094e-18,8.65517e-20,4.25697e-20,-1.76358e-18,3.87180e-19,-7.15450e-19,1.65051e-18,-5.78631e-19,1.55559e-18,-1.09992e-18,4.87435e-19,1.85592e-18,-4.00745e-19,-3.81364e-18,-4.51316e-18,-6.32379e-19,-1.51810e-18,1.11005e-18,-1.65630e-18
9.64909e-21,-3.97265e-20,6.25882e-20,-7.84130e-20,3.16088e-20,1.36556e-19,-3.11684e-19,1.86143e-19,-4.69016e-19,6.45090e-19,-5.54622e-19,-1.27573e-18,9.81005e-19,-3.53474e-19,1.01923e-18,5.70996e-20,2.71759e-19,-2.84756e-19,-1.33504e-19,4.94402e-19,-3.67556e-19,1.11974e-19,-2.06982e-19,-1.06412e-19,2.31500e-19,-2.44530e-20,6.51243e-19,-1.27064e-21,-3.45405e-19,-8.32873e-20,-2.28855e-19,-4.41192e-19,2.30339e-19,8.31623e-19,-8.71170e-20,3.71857e-19,4.35429e-20,9.57012e-19,5.13872e-19,-2.54158e-18,5.48275e-19,-6.44502e-19,1.00283e-18,-3.49709e-19,-9.29564e-20,-1.89649e-18,-1.14088e-18,8.25700e-19,2.40025e-18,1.87584e-18,-5.06675e-18,-4.56351e-19,3.72913e-18,1.44222e-18,1.35505e-18
9.66366e-21,-3.71940e-20,6.64180e-20,-6.02895e-20,4.40168e-20,8.53096e-20,-1.14322e-19,-3.91703e-20,-4.24751e-19,4.42019e-19,-4.80243e-19,-5.33765e-19,3.93635e-19,-1.63528e-19,3.02408e-19,2.40076e-19,-6.78907e-21,2.92456e-20,-3.75219e-19,-3.91942e-19,-2.11026e-19,-9.58760e-20,-3.04907e-19,-2.06619e-19,8.75449e-20,1.49999e-19,1.04179e-19,3.96148e-20,-7.68789e-20,5.97899e-19,-2.29902e-19,-9.69824e-19,-3.78203e-19,6.78441e-19,-6.54858e-19,-6.00850e-20,1.23040e-18,1.35818e-18,9.76879e-19,-1.49610e-18,5.34760e-19,-1.14206e-19,-5.69641e-19,4.85694e-19,-1.56407e-18,-1.27487e-20,-1.44102e-18,-1.46436e-18,3.17152e-18,5.17229e-18,2.02142e-18,4.20069e-19,3.75960e-18,-3.90877e-19,2.54908e-18
9.23362e-21,-3.85496e-20,6.60262e-20,-5.39022e-20,7.42843e-20,1.21088e-19,5.91878e-20,-1.21782e-19,-3.74528e-19,-1.06602e-19,1.65071e-20,6.48447e-19,-4.01326e-19,2.63860e-19,-3.65951e-19,2.56710e-20,-8.01915e-20,1.56210e-19,-1.82332e-19,-7.91919e-19,6.63350e-20,-8.72809e-20,7.41514e-20,-2.47557e-19,-9.00977e-20,7.29336e-20,-1.10944e-19,3.45107e-19,2.38559e-19,6.49172e-19,8.18721e-21,-1.03503e-18,-7.20688e-19,1.57203e-19,-1.60420e-18,-2.49312e-19,1.71910e-18,9.54740e-19,1.19371e-18,4.03412e-19,2.81529e-19,6.38436e-19,-1.60099e-18,9.44124e-19,-1.61644e-18,2.23983e-18,-1.37890e-19,-2.70251e-18,1.39320e-19,1.31562e-18,6.89058e-18,7.06137e-19,-1.88813e-18,-1.79157e-18,1.37841e-20
8.97042e-21,-4.46391e-20,7.05310e-20,-7.24053e-20,1.13078e-19,2.56826e-19,-6.48602e-21,1.06884e-19,-3.07471e-19,-4.42848e-19,4.66820e-19,8.82049e-19,-6.03538e-19,2.84844e-19,-4.34047e-19,-3.56665e-19,1.68678e-19,-8.12950e-20,3.63626e-19,5.67785e-20,1.16258e-19,7.67350e-20,5.72898e-19,-1.91969e-19,1.13221e-19,-2.54330e-19,1.19946e-19,7.97522e-19,2.42640e-19,2.34199e-19,4.86949e-19,-6.70920e-19,-8.55957e-19,-5.06096e-19,-1.84510e-18,-4.21609e-20,1.41200e-18,1.01661e-19,7.31594e-19,1.72199e-18,-1.35371e-19,1.15974e-18,-1.14026e-18,4.44886e-19,-1.23402e-19,1.82669e-18,9.18105e-19,-1.07538e-18,-3.94506e-18,-4.55682e-18,2.49262e-18,-2.59879e-20,-5.22625e-18,-7.43768e-19,-2.75273e-18
9.34376e-21,-4.92030e-20,8.47175e-20,-9.49639e-20,1.55900e-19,3.72013e-19,-2.00590e-19,4.06356e-19,-2.25191e-19,-3.18490e-19,4.85030e-19,7.56569e-20,-2.77490e-19,-2.42047e-19,-2.06909e-19,-4.63819e-19,4.18105e-19,-3.11729e-19,7.54582e-19,1.29200e-18,-9.74670e-20,1.92600e-19,7.82390e-19,-1.13330e-19,5.54392e-19,-4.59281e-19,2.78602e-19,1.24832e-18,-1.39482e-19,-1.69193e-20,8.88933e-19,-5.19156e-20,-8.48457e-19,-1.09374e-18,-7.45642e-19,3.41080e-19,6.47438e-19,-4.89434e-19,-2.62567e-19,1.68344e-18,-4.73341e-19,9.19421e-19,4.21444e-19,-4.32750e-19,1.65373e-18,-8.74341e-19,4.20612e-19,2.30114e-18,-4.03052e-18,-4.47832e-18,-5.46070e-18,-7.08250e-19,-1.32744e-18,1.33328e-18,-1.78522e-18
9.97723e-21,-4.85231e-20,9.97551e-20,-9.83172e-20,1.75075e-19,3.35224e-19,-2.19264e-19,3.67715e-19,-1.49222e-19,-3.13339e-20,1.72768e-19,-5.13372e-19,-6.20535e-20,-6.17030e-19,-1.79903e-19,-1.64730e-19,2.60782e-19,-1.36020e-19,5.53766e-19,1.36038e-18,-2.17397e-19,8.84028e-20,5.63513e-19,-5.14158e-20,6.03800e-19,-1.15617e-19,-1.30463e-19,1.51405e-18,-5.52585e-19,1.88468e-19,7.44114e-19,5.97753e-19,-6.96849e-19,-1.31113e-18,8.86237e-19,5.79778e-19,-1.16060e-19,-4.54960e-19,-8.59794e-19,5.79896e-19,-4.88771e-19,-1.12139e-19,1.71985e-18,-5.74055e-19,1.89848e-18,-2.40348e-18,-4.99265e-19,3.72873e-18,7.38167e-19,1.31825e-18,-6.22674e-18,-3.53161e-19,4.28156e-18,1.58936e-18,1.55888e-18
1.02121e-20,-4.72905e-20,1.03760e-19,-9.06013e-20,1.38688e-19,1.77396e-19,1.21014e-20,-2.89176e-20,-9.08989e-20,6.15940e-20,-1.00961e-19,-1.34024e-19,-1.63673e-19,-2.62050e-19,-2.88360e-19,2.35056e-19,-2.31569e-19,2.61863e-19,-1.16276e-19,1.10421e-19,-3.57572e-20,-2.37861e-19,8.10565e-20,1.69573e-20,5.43411e-20,5.94342e-19,-8.09257e-19,1.44215e-18,-6.75030e-19,4.84123e-19,5.96655e-20,9.21275e-19,-4.29277e-19,-9.31739e-19,1.65050e-18,5.99648e-19,-5.73132e-19,-1.19512e-19,-4.95874e-19,-6.43636e-19,-1.89949e-19,-1.10765e-18,1.71705e-18,1.55175e-19,2.43578e-19,-1.07129e-18,-1.69478e-19,1.32078e-18,4.82881e-18,4.92018e-18,5.49414e-19,4.55547e-19,3.88899e-18,-1.18021e-19,2.62537e-18
1.00184e-20,-4.99245e-20,9.75013e-20,-9.19532e-20,6.91770e-20,5.57818e-20,2.47886e-19,-3.69890e-19,-3.93401e-20,-6.48974e-21,-1.76145e-19,5.19717e-19,-2.22061e-19,4.21766e-19,-2.02567e-19,4.04162e-19,-5.97864e-19,4.03898e-19,-7.03154e-19,-1.02774e-18,2.14052e-19,-5.98147e-19,-3.69588e-19,9.18788e-20,-5.39234e-19,9.69351e-19,-1.00976e-18,1.02304e-18,-5.63890e-19,4.60319e-19,-5.74058e-19,6.16461e-19,-1.13539e-19,-1.16842e-19,1.21127e-18,5.41360e-19,-6.40675e-19,1.89405e-20,2.23343e-19,-1.23772e-18,1.67021e-19,-1.15520e-18,5.39849e-19,7.08513e-19,-1.60446e-18,9.74958e-19,8.69086e-19,-2.32809e-18,3.45480e-18,2.33905e-18,5.43305e-18,5.73501e-19,-1.16345e-18,-1.35727e-18,3.84311e-19
9.91406e-21,-5.36373e-20,9.24329e-20,-1.01575e-19,3.75547e-20,6.69356e-20,2.69374e-19,-3.41953e-19,8.77658e-21,-3.25314e-20,-1.36734e-19,5.68053e-19,-6.48813e-20,6.52757e-19,2.60491e-20,2.98924e-19,-5.80782e-19,1.97586e-19,-7.77748e-19,-9.39868e-19,2.59256e-19,-7.50449e-19,-5.33649e-19,1.34782e-19,-6.21592e-19,6.54679e-19,-5.24348e-19,4.43790e-19,-4.04200e-19,2.03005e-19,-6.71855e-19,-1.65660e-19,1.91533e-19,6.02954e-19,3.85538e-19,4.83989e-19,-4.10490e-19,-1.29543e-19,4.01846e-19,-1.03748e-18,3.21629e-19,-2.80065e-19,-8.46020e-19,3.22835e-19,-1.79413e-18,1.28740e-18,8.75834e-19,-3.36467e-18,-1.31622e-18,-2.12874e-18,3.23605e-18,-1.76907e-20,-3.84674e-18,-8.04954e-19,-1.81006e-18
1.00671e-20,-5.33696e-20,9.42631e-20,-1.03377e-19,7.78564e-20,1.60166e-19,1.26471e-19,-6.32193e-20,3.80990e-20,6.80853e-21,-6.90394e-20,1.16431e-19,5.61386e-20,2.91770e-19,8.37221e-20,8.46674e-20,-3.54688e-19,-3.58762e-20,-3.90879e-19,1.80783e-20,1.50872e-19,-6.11846e-19,-3.64401e-19,1.35398e-19,-2.83023e-19,3.54367e-20,1.24076e-19,-5.31062e-20,-2.20631e-19,3.48283e-20,-3.62985e-19,-8.69087e-19,4.32619e-19,8.16083e-19,-7.38856e-20,3.63586e-19,-9.63559e-20,-2.98011e-19,-5.44145e-22,-3.49206e-19,2.16168e-19,6.46666e-19,-1.51368e-18,-5.45368e-19,-3.65075e-19,1.67056e-19,-3.31586e-19,-1.18507e-18,-3.97561e-18,-3.21018e-18,-1.76223e-18,-4.46415e-19,-1.70160e-18,4.35110e-19,-1.49019e-18
1.02368e-20,-4.93792e-20,9.81483e-20,-9.24310e-20,1.47825e-19,2.29061e-19,2.81230e-21,1.51858e-19,3.74529e-20,4.77897e-21,1.40290e-20,-1.91038e-19,-5.93619e-20,-1.62377e-19,-1.05122e-19,-7.81486e-20,-2.04792e-19,-5.06620e-20,7.62917e-20,8.16277e-19,9.35175e-20,-3.21972e-19,-5.63633e-20,1.22161e-19,2.69422e-20,-3.15994e-19,3.91330e-19,-3.43484e-19,2.75146e-20,4.62680e-20,-8.48968e-20,-1.06628e-18,5.35340e-19,5.56608e-19,-1.32253e-19,1.28062e-19,9.10953e-20,-2.63552e-19,-3.54036e-19,3.61826e-19,-1.80038e-20,8.92587e-19,-1.17862e-18,-9.45589e-19,1.12314e-18,-6.32954e-19,-1.27450e-18,1.62066e-18,-2.36400e-18,-8.41669e-19,-3.62682e-18,-2.66927e-19,1.65182e-18,8.77908e-19,3.11560e-19
